country;year;sex;suicides_no
Cuba;2002;female;29
Cuba;2002;female;3
Cuba;2002;male;1
Cuba;2003;male;194
Cuba;2003;male;289
Cuba;2003;male;44
Cuba;2003;male;174
Cuba;2003;female;45
Cuba;2003;female;121
Cuba;2003;female;132
Cuba;2003;male;61
Cuba;2003;female;43
Cuba;2003;female;31
Cuba;2003;male;4
Cuba;2003;female;1
Cuba;2004;male;187
Cuba;2004;male;326
Cuba;2004;male;416
Cuba;2004;male;149
Cuba;2004;female;127
Cuba;2004;female;4
Cuba;2004;female;135
Cuba;2004;male;61
Cuba;2004;female;44
Cuba;2004;female;23
Cuba;2004;male;5
Cuba;2004;female;2
Cuba;2005;male;191
Cuba;2005;male;269
Cuba;2005;male;387
Cuba;2005;female;47
Cuba;2005;male;136
Cuba;2005;female;117
Cuba;2005;male;56
Cuba;2005;female;114
Cuba;2005;female;36
Cuba;2005;female;34
Cuba;2005;male;7
Cuba;2005;female;3
Cuba;2006;male;25
Cuba;2006;male;318
Cuba;2006;male;388
Cuba;2006;male;138
Cuba;2006;female;39
Cuba;2006;female;91
Cuba;2006;male;52
Cuba;2006;female;98
Cuba;2006;female;27
Cuba;2006;female;17
Cuba;2006;male;2
Cuba;2006;female;1
Cuba;2007;male;186
Cuba;2007;male;329
Cuba;2007;male;37
Cuba;2007;female;49
Cuba;2007;male;15
Cuba;2007;female;87
Cuba;2007;male;49
Cuba;2007;female;93
Cuba;2007;female;22
Cuba;2007;female;15
Cuba;2007;male;2
Cuba;2008;male;199
Cuba;2008;male;32
Cuba;2008;male;47
Cuba;2008;female;13
Cuba;2008;male;89
Cuba;2008;female;37
Cuba;2008;male;51
Cuba;2008;female;99
Cuba;2008;female;24
Cuba;2008;female;18
Cuba;2008;female;2
Cuba;2008;male;1
Cuba;2009;male;21
Cuba;2009;male;318
Cuba;2009;male;428
Cuba;2009;male;122
Cuba;2009;female;44
Cuba;2009;female;131
Cuba;2009;male;62
Cuba;2009;female;123
Cuba;2009;female;23
Cuba;2009;female;12
Cuba;2009;female;3
Cuba;2009;male;1
Cuba;2010;male;26
Cuba;2010;male;374
Cuba;2010;male;476
Cuba;2010;male;12
Cuba;2010;female;142
Cuba;2010;female;4
Cuba;2010;male;67
Cuba;2010;female;15
Cuba;2010;female;17
Cuba;2010;female;18
Cuba;2010;female;7
Cuba;2010;male;4
Cuba;2011;male;236
Cuba;2011;male;345
Cuba;2011;male;441
Cuba;2011;male;113
Cuba;2011;female;5
Cuba;2011;female;123
Cuba;2011;male;75
Cuba;2011;female;16
Cuba;2011;female;2
Cuba;2011;female;13
Cuba;2011;male;4
Cuba;2011;female;3
Cuba;2012;male;245
Cuba;2012;male;357
Cuba;2012;male;412
Cuba;2012;male;18
Cuba;2012;female;52
Cuba;2012;female;17
Cuba;2012;male;71
Cuba;2012;female;94
Cuba;2012;female;25
Cuba;2012;female;16
Cuba;2012;male;6
Cuba;2012;female;2
Cuba;2013;male;216
Cuba;2013;male;41
Cuba;2013;male;436
Cuba;2013;female;49
Cuba;2013;male;96
Cuba;2013;female;111
Cuba;2013;male;47
Cuba;2013;female;94
Cuba;2013;female;2
Cuba;2013;female;2
Cuba;2013;male;5
Cuba;2013;female;4
Cuba;2014;male;221
Cuba;2014;male;348
Cuba;2014;male;49
Cuba;2014;female;51
Cuba;2014;male;97
Cuba;2014;female;116
Cuba;2014;male;62
Cuba;2014;female;17
Cuba;2014;female;19
Cuba;2014;female;12
Cuba;2014;male;9
Cuba;2014;female;2
Cuba;2015;male;257
Cuba;2015;male;394
Cuba;2015;male;418
Cuba;2015;female;56
Cuba;2015;male;82
Cuba;2015;female;14
Cuba;2015;male;56
Cuba;2015;female;12
Cuba;2015;female;21
Cuba;2015;female;17
Cuba;2015;male;4
Cyprus;1999;male;1
Cyprus;2000;male;5
Cyprus;2000;male;2
Cyprus;2004;male;2
Cyprus;2004;male;3
Cyprus;2004;female;1
Cyprus;2004;female;1
Cyprus;2005;male;4
Cyprus;2005;female;3
Cyprus;2005;male;4
Cyprus;2005;male;2
Cyprus;2005;male;2
Cyprus;2005;female;1
Cyprus;2005;female;1
Cyprus;2006;male;5
Cyprus;2006;male;4
Cyprus;2006;female;3
Cyprus;2006;female;3
Cyprus;2006;male;2
Cyprus;2006;female;1
Cyprus;2006;male;1
Cyprus;2007;male;2
Cyprus;2007;male;4
Cyprus;2007;male;3
Cyprus;2007;male;3
Cyprus;2007;female;2
Cyprus;2007;male;3
Cyprus;2007;female;1
Cyprus;2007;female;1
Cyprus;2008;male;16
Cyprus;2008;male;7
Cyprus;2008;male;2
Cyprus;2008;female;3
Cyprus;2008;male;3
Cyprus;2008;female;5
Cyprus;2008;male;3
Cyprus;2008;female;2
Cyprus;2009;male;3
Cyprus;2009;male;6
Cyprus;2009;male;5
Cyprus;2009;male;7
Cyprus;2009;male;4
Cyprus;2009;female;1
Cyprus;2009;female;4
Cyprus;2009;female;2
Cyprus;2010;male;3
Cyprus;2010;male;7
Cyprus;2010;male;7
Cyprus;2010;male;9
Cyprus;2010;male;4
Cyprus;2010;female;3
Cyprus;2010;female;4
Cyprus;2010;female;1
Cyprus;2011;male;12
Cyprus;2011;male;8
Cyprus;2011;male;2
Cyprus;2011;male;3
Cyprus;2011;female;1
Cyprus;2011;female;3
Cyprus;2011;female;1
Cyprus;2012;male;9
Cyprus;2012;male;14
Cyprus;2012;male;6
Cyprus;2012;male;5
Cyprus;2012;female;1
Cyprus;2012;female;1
Cyprus;2013;male;3
Cyprus;2013;male;8
Cyprus;2013;male;1
Cyprus;2013;male;8
Cyprus;2013;male;11
Cyprus;2013;female;4
Cyprus;2013;female;1
Cyprus;2014;male;13
Cyprus;2014;male;8
Cyprus;2014;male;7
Cyprus;2014;female;5
Cyprus;2014;female;4
Cyprus;2014;female;3
Cyprus;2014;male;1
Cyprus;2014;male;2
Cyprus;2014;female;1
Cyprus;2015;male;9
Cyprus;2015;male;7
Cyprus;2015;male;1
Cyprus;2015;male;5
Cyprus;2015;female;3
Cyprus;2015;female;2
Cyprus;2015;female;3
Cyprus;2015;female;1
Cyprus;2016;male;15
Cyprus;2016;male;5
Cyprus;2016;male;2
Cyprus;2016;male;7
Cyprus;2016;male;2
Cyprus;2016;female;3
Cyprus;2016;female;1
Cyprus;2016;female;1
Czech Republic;1990;male;198
Czech Republic;1990;male;385
Czech Republic;1990;male;571
Czech Republic;1990;female;129
Czech Republic;1990;male;176
Czech Republic;1990;female;196
Czech Republic;1990;male;99
Czech Republic;1990;female;15
Czech Republic;1990;female;53
Czech Republic;1990;female;34
Czech Republic;1990;male;5
Czech Republic;1990;female;1
Czech Republic;1991;male;168
Czech Republic;1991;male;365
Czech Republic;1991;male;554
Czech Republic;1991;female;14
Czech Republic;1991;male;176
Czech Republic;1991;female;171
Czech Republic;1991;male;116
Czech Republic;1991;female;157
Czech Republic;1991;female;45
Czech Republic;1991;female;33
Czech Republic;1991;male;14
Czech Republic;1991;female;1
Czech Republic;1992;male;165
Czech Republic;1992;male;394
Czech Republic;1992;male;623
Czech Republic;1992;female;14
Czech Republic;1992;male;172
Czech Republic;1992;female;164
Czech Republic;1992;male;122
Czech Republic;1992;female;164
Czech Republic;1992;female;52
Czech Republic;1992;female;22
Czech Republic;1992;male;9
Czech Republic;1993;male;155
Czech Republic;1993;male;355
Czech Republic;1993;male;592
Czech Republic;1993;female;11
Czech Republic;1993;male;159
Czech Republic;1993;male;139
Czech Republic;1993;female;155
Czech Republic;1993;female;159
Czech Republic;1993;female;46
Czech Republic;1993;female;35
Czech Republic;1993;male;12
Czech Republic;1994;male;15
Czech Republic;1994;male;333
Czech Republic;1994;male;522
Czech Republic;1994;female;14
Czech Republic;1994;male;177
Czech Republic;1994;male;148
Czech Republic;1994;female;176
Czech Republic;1994;female;177
Czech Republic;1994;female;41
Czech Republic;1994;female;31
Czech Republic;1994;male;11
Czech Republic;1994;female;2
Czech Republic;1995;male;132
Czech Republic;1995;male;524
Czech Republic;1995;male;28
Czech Republic;1995;female;97
Czech Republic;1995;male;18
Czech Republic;1995;male;161
Czech Republic;1995;female;15
Czech Republic;1995;female;138
Czech Republic;1995;female;35
Czech Republic;1995;female;25
Czech Republic;1995;male;7
Czech Republic;1995;female;4
Czech Republic;1996;male;14
Czech Republic;1996;male;488
Czech Republic;1996;male;266
Czech Republic;1996;female;77
Czech Republic;1996;male;162
Czech Republic;1996;male;142
Czech Republic;1996;female;117
Czech Republic;1996;female;117
Czech Republic;1996;female;26
Czech Republic;1996;female;24
Czech Republic;1996;male;8
Czech Republic;1996;female;1
Czech Republic;1997;male;122
Czech Republic;1997;male;333
Czech Republic;1997;male;55
Czech Republic;1997;male;165
Czech Republic;1997;female;61
Czech Republic;1997;male;136
Czech Republic;1997;female;16
Czech Republic;1997;female;134
Czech Republic;1997;female;32
Czech Republic;1997;female;21
Czech Republic;1997;male;5
Czech Republic;1997;female;1
Czech Republic;1998;male;127
Czech Republic;1998;male;554
Czech Republic;1998;male;277
Czech Republic;1998;male;179
Czech Republic;1998;female;65
Czech Republic;1998;male;126
Czech Republic;1998;female;116
Czech Republic;1998;female;11
Czech Republic;1998;female;31
Czech Republic;1998;female;2
Czech Republic;1998;male;5
Czech Republic;1998;female;3
Czech Republic;1999;male;154
Czech Republic;1999;male;32
Czech Republic;1999;male;59
Czech Republic;1999;male;173
Czech Republic;1999;female;68
Czech Republic;1999;male;144
Czech Republic;1999;female;94
Czech Republic;1999;female;17
Czech Republic;1999;female;32
Czech Republic;1999;female;24
Czech Republic;1999;male;3
Czech Republic;2000;male;137
Czech Republic;2000;male;546
Czech Republic;2000;male;294
Czech Republic;2000;male;174
Czech Republic;2000;male;139
Czech Republic;2000;female;63
Czech Republic;2000;female;113
Czech Republic;2000;female;12
Czech Republic;2000;female;26
Czech Republic;2000;female;25
Czech Republic;2000;male;8
Czech Republic;2000;female;4
Czech Republic;2001;male;142
Czech Republic;2001;male;558
Czech Republic;2001;male;285
Czech Republic;2001;male;172
Czech Republic;2001;male;133
Czech Republic;2001;female;57
Czech Republic;2001;female;129
Czech Republic;2001;female;92
Czech Republic;2001;female;3
Czech Republic;2001;female;19
Czech Republic;2001;male;4
Czech Republic;2001;female;2
Czech Republic;2002;male;14
Czech Republic;2002;male;518
Czech Republic;2002;male;282
Czech Republic;2002;male;18
Czech Republic;2002;female;67
Czech Republic;2002;male;91
Czech Republic;2002;female;86
Czech Republic;2002;female;18
Czech Republic;2002;female;3
Czech Republic;2002;female;26
Czech Republic;2002;male;5
Czech Republic;2002;female;1
Czech Republic;2003;male;158
Czech Republic;2003;male;572
Czech Republic;2003;male;37
Czech Republic;2003;male;26
Czech Republic;2003;female;74
Czech Republic;2003;male;116
Czech Republic;2003;female;127
Czech Republic;2003;female;99
Czech Republic;2003;female;29
Czech Republic;2003;female;22
Czech Republic;2003;male;6
Czech Republic;2003;female;3
Czech Republic;2004;male;121
Czech Republic;2004;male;54
Czech Republic;2004;male;317
Czech Republic;2004;male;193
Czech Republic;2004;male;11
Czech Republic;2004;female;62
Czech Republic;2004;female;95
Czech Republic;2004;female;99
Czech Republic;2004;female;24
Czech Republic;2004;female;14
Czech Republic;2004;male;5
Czech Republic;2004;female;3
Czech Republic;2005;male;113
Czech Republic;2005;male;516
Czech Republic;2005;male;347
Czech Republic;2005;male;28
Czech Republic;2005;male;85
Czech Republic;2005;female;5
Czech Republic;2005;female;19
Czech Republic;2005;female;82
Czech Republic;2005;female;33
Czech Republic;2005;female;16
Czech Republic;2005;male;4
Czech Republic;2005;female;2
Czech Republic;2006;male;125
Czech Republic;2006;male;459
Czech Republic;2006;male;299
Czech Republic;2006;male;155
Czech Republic;2006;male;11
Czech Republic;2006;female;41
Czech Republic;2006;female;9
Czech Republic;2006;female;95
Czech Republic;2006;female;2
Czech Republic;2006;female;12
Czech Republic;2006;male;3
Czech Republic;2007;male;19
Czech Republic;2007;male;322
Czech Republic;2007;male;44
Czech Republic;2007;male;176
Czech Republic;2007;male;1
Czech Republic;2007;female;49
Czech Republic;2007;female;72
Czech Republic;2007;female;73
Czech Republic;2007;female;21
Czech Republic;2007;female;15
Czech Republic;2007;male;2
Czech Republic;2008;male;137
Czech Republic;2008;male;434
Czech Republic;2008;male;291
Czech Republic;2008;male;162
Czech Republic;2008;male;96
Czech Republic;2008;female;37
Czech Republic;2008;female;84
Czech Republic;2008;female;88
Czech Republic;2008;female;32
Czech Republic;2008;female;14
Czech Republic;2008;male;3
Czech Republic;2008;female;1
Czech Republic;2009;male;135
Czech Republic;2009;male;476
Czech Republic;2009;male;337
Czech Republic;2009;male;199
Czech Republic;2009;male;81
Czech Republic;2009;female;42
Czech Republic;2009;female;78
Czech Republic;2009;female;79
Czech Republic;2009;female;16
Czech Republic;2009;female;18
Czech Republic;2009;male;2
Czech Republic;2009;female;1
Czech Republic;2010;male;115
Czech Republic;2010;male;394
Czech Republic;2010;male;473
Czech Republic;2010;male;168
Czech Republic;2010;male;94
Czech Republic;2010;female;4
Czech Republic;2010;female;84
Czech Republic;2010;female;87
Czech Republic;2010;female;26
Czech Republic;2010;female;2
Czech Republic;2010;male;1
Czech Republic;2011;male;118
Czech Republic;2011;male;424
Czech Republic;2011;male;5
Czech Republic;2011;male;173
Czech Republic;2011;male;12
Czech Republic;2011;female;43
Czech Republic;2011;female;86
Czech Republic;2011;female;77
Czech Republic;2011;female;28
Czech Republic;2011;female;19
Czech Republic;2011;male;2
Czech Republic;2012;male;146
Czech Republic;2012;male;43
Czech Republic;2012;male;538
Czech Republic;2012;male;179
Czech Republic;2012;male;84
Czech Republic;2012;female;45
Czech Republic;2012;female;16
Czech Republic;2012;female;94
Czech Republic;2012;female;22
Czech Republic;2012;female;1
Czech Republic;2012;male;3
Czech Republic;2012;female;1
Czech Republic;2013;male;129
Czech Republic;2013;male;399
Czech Republic;2013;male;485
Czech Republic;2013;male;168
Czech Republic;2013;male;18
Czech Republic;2013;female;36
Czech Republic;2013;female;18
Czech Republic;2013;female;92
Czech Republic;2013;female;3
Czech Republic;2013;female;15
Czech Republic;2013;male;5
Czech Republic;2013;female;2
Czech Republic;2014;male;123
Czech Republic;2014;male;364
Czech Republic;2014;male;467
Czech Republic;2014;male;157
Czech Republic;2014;male;84
Czech Republic;2014;female;54
Czech Republic;2014;female;17
Czech Republic;2014;female;94
Czech Republic;2014;female;26
Czech Republic;2014;female;11
Czech Republic;2014;female;1
Czech Republic;2014;male;1
Czech Republic;2015;male;145
Czech Republic;2015;male;373
Czech Republic;2015;male;44
Czech Republic;2015;male;151
Czech Republic;2015;male;58
Czech Republic;2015;female;44
Czech Republic;2015;female;8
Czech Republic;2015;female;86
Czech Republic;2015;female;19
Czech Republic;2015;female;2
Czech Republic;2015;female;5
Czech Republic;2015;male;2
Czech Republic;2016;male;14
Czech Republic;2016;male;319
Czech Republic;2016;male;386
Czech Republic;2016;male;137
Czech Republic;2016;male;78
Czech Republic;2016;female;86
Czech Republic;2016;female;91
Czech Republic;2016;female;25
Czech Republic;2016;female;34
Czech Republic;2016;female;22
Denmark;1994;male;89
Denmark;1994;male;189
Denmark;1994;male;279
Denmark;1994;female;7
Denmark;1994;male;85
Denmark;1994;female;1
Denmark;1994;female;113
Denmark;1994;male;37
Denmark;1994;female;23
Denmark;1994;female;13
Denmark;1994;male;1
Denmark;1995;male;85
Denmark;1995;male;18
Denmark;1995;female;63
Denmark;1995;male;24
Denmark;1995;male;18
Denmark;1995;female;12
Denmark;1995;female;18
Denmark;1995;male;47
Denmark;1995;female;18
Denmark;1995;female;8
Denmark;1995;male;1
Denmark;1996;male;95
Denmark;1996;male;17
Denmark;1996;male;236
Denmark;1996;female;47
Denmark;1996;male;83
Denmark;1996;female;115
Denmark;1996;female;71
Denmark;1996;male;46
Denmark;1996;female;2
Denmark;1996;female;8
Denmark;1996;male;1
Denmark;1997;male;94
Denmark;1997;male;148
Denmark;1997;male;191
Denmark;1997;female;46
Denmark;1997;male;79
Denmark;1997;female;88
Denmark;1997;male;45
Denmark;1997;female;84
Denmark;1997;female;22
Denmark;1997;female;17
Denmark;1997;male;3
Denmark;1998;male;74
Denmark;1998;male;235
Denmark;1998;male;118
Denmark;1998;male;84
Denmark;1998;female;38
Denmark;1998;female;74
Denmark;1998;female;79
Denmark;1998;male;34
Denmark;1998;female;16
Denmark;1998;female;9
Denmark;1998;male;2
Denmark;1999;male;64
Denmark;1999;male;151
Denmark;1999;male;214
Denmark;1999;male;91
Denmark;1999;female;71
Denmark;1999;male;4
Denmark;1999;female;26
Denmark;1999;female;74
Denmark;1999;female;21
Denmark;1999;female;7
Denmark;1999;male;3
Denmark;2000;male;72
Denmark;2000;male;142
Denmark;2000;male;218
Denmark;2000;female;42
Denmark;2000;male;61
Denmark;2000;male;39
Denmark;2000;female;54
Denmark;2000;female;74
Denmark;2000;female;16
Denmark;2000;female;9
Denmark;2000;male;1
Denmark;2001;male;82
Denmark;2001;male;24
Denmark;2001;male;123
Denmark;2001;female;48
Denmark;2001;female;83
Denmark;2001;male;58
Denmark;2001;male;38
Denmark;2001;female;73
Denmark;2001;female;7
Denmark;2001;female;9
Denmark;2001;male;2
Denmark;2002;male;77
Denmark;2002;male;14
Denmark;2002;male;182
Denmark;2002;female;42
Denmark;2002;male;64
Denmark;2002;male;4
Denmark;2002;female;63
Denmark;2002;female;63
Denmark;2002;female;11
Denmark;2002;female;6
Denmark;2003;male;73
Denmark;2003;male;26
Denmark;2003;male;129
Denmark;2003;male;48
Denmark;2003;female;26
Denmark;2003;female;59
Denmark;2003;male;24
Denmark;2003;female;43
Denmark;2003;female;19
Denmark;2003;female;6
Denmark;2004;male;69
Denmark;2004;male;18
Denmark;2004;male;125
Denmark;2004;male;6
Denmark;2004;female;66
Denmark;2004;male;33
Denmark;2004;female;23
Denmark;2004;female;71
Denmark;2004;female;19
Denmark;2004;female;11
Denmark;2004;female;2
Denmark;2004;male;2
Denmark;2005;male;83
Denmark;2005;male;139
Denmark;2005;male;158
Denmark;2005;female;38
Denmark;2005;male;53
Denmark;2005;female;61
Denmark;2005;female;58
Denmark;2005;male;21
Denmark;2005;female;1
Denmark;2005;female;7
Denmark;2005;male;3
Denmark;2006;male;79
Denmark;2006;male;155
Denmark;2006;male;161
Denmark;2006;male;52
Denmark;2006;female;71
Denmark;2006;female;25
Denmark;2006;male;24
Denmark;2006;female;57
Denmark;2006;female;15
Denmark;2006;female;9
Denmark;2006;female;1
Denmark;2006;male;1
Denmark;2007;male;59
Denmark;2007;male;124
Denmark;2007;male;145
Denmark;2007;male;56
Denmark;2007;female;33
Denmark;2007;female;71
Denmark;2007;female;55
Denmark;2007;male;15
Denmark;2007;female;15
Denmark;2007;female;6
Denmark;2007;male;2
Denmark;2008;male;62
Denmark;2008;male;127
Denmark;2008;male;15
Denmark;2008;male;48
Denmark;2008;female;27
Denmark;2008;female;63
Denmark;2008;female;76
Denmark;2008;male;3
Denmark;2008;female;9
Denmark;2008;female;8
Denmark;2008;female;2
Denmark;2008;male;1
Denmark;2009;male;64
Denmark;2009;male;165
Denmark;2009;male;186
Denmark;2009;female;32
Denmark;2009;male;36
Denmark;2009;female;52
Denmark;2009;male;24
